ItemID	Title	Authors	Year
5306	The Wonderful Adventures of Nils	Lagerlöf, Selma	1907
5307	William Shakespeare: A Study of Facts and Problems	Chambers, E. K. (Edmund Kerchever)	1930
5308	[unclear] Up		
5309	The Hidden Lincoln	Hertz, Emanuel	1939
5310	Christian Symbols		
5311	Studies in Humanism		
5312	Shakespeare's England: An Account of His Life and Manners of His Age		
5313	Rumbin Galleries	Tarkington, Booth	1937
5314	The Narrow Land: Folk Chronicles of Old Cape Cod	Reynard, Elizabeth	1934
5315	Tortilla Flat	Steinbeck, John	1935
5316	Breaking Priscian's Head: Or, English as She Will Be Spoke and Wrote	Greig, J. Y. T. (John Young Thomson)	1928
5317	The Poems of John Donne	Donne, John	1931
5318	The Defence of Conny-Catching	Greene, Robert	1592
5319	The Prelude	Wordsworth, William	
5320	The Story of a Lake	Farson, Negley	1938
5321	Marching Minstrel	Campbell, Victor	1936
5322	The Forest Lovers	Hewlett, Maurice	1898
5323	Love and Lucy	Hewlett, Maurice	1916
5324	The Simpleton & On the Rocks	Shaw, George Bernard	
5325	The Old Possum's Book of Practical Cats	Eliot, T. S. (Thomas Stearns)	1939
5326	Nonsense Botany	Lear, Edward	1876
5327	After Many a Summer	Huxley, Aldous	1939
5328	The Idea of a Christian Society	Eliot, T. S. (Thomas Stearns)	1939
5329	The Three Conventions	Saurat, Denis	1926
5330	The Common People, 1746 – 1938	Cole, G. D. H. (George Douglas Howard)	1938
5331	Four-Part Setting	Bridge, Ann	1939
5332	An American History	Muzzey, David Saville	1911
5333	Death without Honour		
5334	The Taming of the Shrew	Shakespeare, William	
5335	Night of the Poor	Prokosch, Frederic	1939
5336	Twilight of the Idols	Nietzsche, Friedrich	1889
5337	Let the People Sing	Priestley, J. B. (John Boynton)	1939
5338	A Companion to Shakespeare Studies		1934
5339	What I Believe	Forster, E. M.	1925
5340	Grace Abounding and the Badman	Bunyan, John	
5341	Ten Little Niggers	Christie, Agatha	1939
5342	Reviewing	Woolf, Virginia	1939
5343	It Takes All Kinds	Bromfield, Louis	1938
5344	Marginal Comment: January 6 – August 4, 1939	Nicolson, Harold George	1939
5345	Sir Walter Scott, Bart	Grierson, H. J. C.	1938
5346	Plain Tales from the Hills	Kipling, Rudyard	1899
5347	The Blaze of Noon	Heppenstall, Rayner	1939
5348	Golden Apples	Rawlings, Marjorie Kinnan	1935
5349	The Reader Is Warned	Carr, John Dickson (Carter Dickson, pseud.)	1939
5350	Polonaise	Hare, Martin	1939
5351	The Dragon's Teeth	Queen, Ellery (Frederic Dannay and Manfred B. Lee)	1939
5352	In the Teeth of the Evidence	Sayers, Dorothy	1939
5353	The Novels of Mrs. Aphra Behn	Behn, Aphra	1913
5354	Good-Bye, Mr. Chips	Hilton, James	1940
5355	Children, My Children!	Polnay, Peter de	1939
5356	Fielding	Dobson, Henry Austin	1883
5357	It Walks by Night	Carr, John Dickson (Carter Dickson, pseud.)	1930
5358	Tennyson: A Modern Portrait	Fausset, Hugh I'Anson	1923
5359	The Novels of Fielding	Digeon, Aurélien	1925
5360	Doctor		
5361	Poems of Tennyson	Tennyson, Alfred	1936
5362	The Strangest Places	Rosten, Leo	1939
5363	The One Who is Legion	Barney, Natalie Clifford	1930
5364	Henry Brocken	De la Mare, Walter	1904
5365	A Midsummer's Night's Dream	Shakespeare, William	1595
5366	I, Claudius	Graves, Robert	1934
5367	The House of Exile	Waln, Nora	1933
5368	The Crazy Hunter: Three Short Novels	Boyle, Kay	1940
5369	A Three-Legged Tour in Greece: March 24 – May 4, 1925	Smyth, Ethel	1927
5370	Other Gods: An American Legend	Buck, Pearl S.	1940
5371	My American: A Romance	Gibbons, Stella	1939
5372	The Gospel of Buddha	Carus, Paul	1895
5373	Mutiny		
5374	Sheridan		
5375	Sartoris	Faulkner, William	1929
5376	Edgar Allan Poe: A Critical Study	Ransome, Arthur	1915
5377	May the Twelfth: Mass-Observation Day-surveys		1937
5378	Passport for a Girl	Borden, Mary (Bridget Maclagan, pseud.)	1939
5379	More than Somewhat	Runyon, Damon	1937
5380	ABC of Language		
5381	The Minister's Daughter	Dixelius, Hildur	1926
5382	History of Europe		
5383	Memoirs of Mary Wollstonecraft	Godwin, William	1798
5384	The Guls Hornbook: And the Belman of London in Two Parts	Dekker, Thomas	1886
5385	Sea-Mary	Pilat, Oliver	1936
5386	The Intelligent Man's Review of Europe Today	Cole, G. D. H. (George Douglas Howard);Cole, Margaret	1933
5387	Just Patty	Webster, Jean	1911
5388	Tamerlane the Earth Shaker	Lamb, Harold	1928
5389	Huntsman, What Quarry?	Millay, Edna St. Vincent	1939
5390	Cassell's German and English Dictionary		
5391	Native Son	Wright, Richard	1940
5392	Arthurian Chronicles	Wace, Robert;Layamon	
5393	Peter Ibbetson	Du Maurier, George	1891
5394	The Young Melbourne, and the Story of His Marriage with Caroline Lamb	Cecil, David	1939
5395	The Diary of Fanny Burney	Burney, Frances (Fanny)	
5396	The Big Fish	Palmer, John	1938
5397	All Souls' Night	Walpole, Hugh	1933
5398	Peace, It's Wonderful	Saroyan, William	1939
5399	Minnie Maylow's Story and Other Tales and Scenes	Masefield, John	1931
5400	Idylls of the King	Tennyson, Alfred	1859
5401	Now Gentlemen Please	Ferneé, Herbert	1940
5402	Jackanapes	Ewing, Juliana Horatia	1884
5403	No More Music	Lehmann, Rosamond	1939
5404	The Chiffon Scarf	Eberhart, Mignon Good	1939
5405	Brief Return	Eberhart, Mignon Good	1939
5406	Overburian Characters, to Which Is Added, a Wife	Overbury, Thomas	1936
5407	England in Shakespeare's Day	Harrison, G. B. (George Bagshawe)	1928
5408	Death at the Bar	Marsh, Ngaio	1940
5409	Renascence and Other Poems	Millay, Edna St. Vincent	1917
5410	Letters to a Friend	Holtby, Winifred	1939
5411	Some Winchester Letters of Lionel Johnson	Johnson, Lionel	1919
5412	The Day Before: A Romantic Chronicle	Tomlinson, H. M. (Henry Major)	1939
5413	Things Near and Far	Machen, Arthur	1923
5414	The Nutmeg Tree	Sharp, Margery	1940
5415	Sad Cypress	Christie, Agatha	1940
5416	Sir Thomas Browne's Works	Browne, Thomas	
5417	Strange Places and Strange People: Or, Life in the Colonial Service	Johnston, Reginald Fleming, Sir,	1936
5418	Gösta Berlings Saga	Lagerlöf, Selma	1891
5419	Confusion of Tongues		
5420	Union Now	Streit, Clarence K.	1939
5421	Party Going	Green, Henry	1939
5422	Pygmalion: A Romance in Five Acts	Shaw, George Bernard	1914
5423	The English Vision: An Anthology	Read, Herbert	1933
5424	Miss Susie Slagle's	Tucker, Augusta	1940
5425	Tomorrow Is a New Day	Lee, Jennie	1939
5426	Shelley, Godwin, and Their Circle	Brailsford, Henry Noel	1900
5427	Contemporary British Literature		
5428	The Complete Plays of William Congreve	Congreve, William	1887
5429	The Single Hound	Sarton, May	1938
5430	Dynasty of Death	Caldwell, Taylor (Janet Miriam Holland Taylor Caldwell)	1938
5431	In Good King Charles's Golden Days	Shaw, George Bernard	1939
5432	Red Wagon: A Story of the Tober	Smith, Eleanor	1930
5433	Journey's End		
5434	Hudson Rejoins the Herd	Oldfield, Claude Houghton	1939
5435	Death on the Boat Train	Street, Cecil J. C. (Cecil John Charles) (pseud. John Rhode, Miles Burton)	1940
5436	We Too Are Drifting	Wilhelm, Gale	1935
5437	But You Are Young	Lawrence, Josephine	1940
5438	A Modern Comedy	Galsworthy, John	1927
5439	My Life: The Autobiography of Havelock Ellis	Ellis, Havelock	1939
5440	Physical and Metaphysical Works, including the Advancement of Learning and Novum Organum	Bacon, Francis	
5441	Portrait of the Artist as a Young Dog	Thomas, Dylan	1940
5442	Death at Dyke's Corner	Lorac, E. C. R.	1940
5443	Elizabethan Plays and Players	Harrison, G. B. (George Bagshawe)	1940
5444	The Unquiet Field	Seymour, Beatrice Kean	1940
5445	Ember Lane: A Winter's Tale	Kaye-Smith, Sheila	1940
5446	Turn on the Heat	Gardner, Erle Stanley	1940
5447	Lost Plays of Shakespeare's Age	Sisson, Charles Jasper	1936
5448	Irish Theater		
5449	Kitty Foyle	Morley, Christopher	1939
5450	The New English Weekly		
5451	The Backward Son	Spender, Stephen	1940
5452	The Morals of Marcus Ordeyne	Locke, William John	1905
5453	Dear Enemy	Webster, Jean	1915
5454	Testament of Friendship	Brittain, Vera	1940
5455	Self Portrait		
5456	Mr. Fortune Here	Bailey, H. C. (Henry Christopher)	1940
5457	The Beginnings of English Literature to Skelton 1509 (Introductions to English Literature 1)	Renwick, William Lindsay;Orton, Harold	1939
5458	The Power and the Glory	Greene, Graham	1940
5459	Two Selves	Bryher	1923
5460	Lincoln the Man	Masters, Edgar Lee	1931
5461	West	Bryher	1925
5462	Abe Lincoln in Illinois	Sherwood, Robert E.	1939
5463	The Way to Santiago	Calder-Marshall, Arthur	1940
5464	The Death Coins	Masterman, Walter Sydney	1940
5465	The East Wind of Love	Mackenzie, Compton	1937
5466	Europe and the Faith	Belloc, Hilaire	1920
5467	The Eagles Gather	Caldwell, Taylor (Janet Miriam Holland Taylor Caldwell)	1940
5468	The West Wind of Love	Mackenzie, Compton	1940
5469	Costumes Anciens et Modernes	Vecellio, Cesare	1860
5470	The Arts To-day	Grigson, Geoffrey	1935
5471	War in the Air		
5472	Mount Music	Somervile, E. Œ. (Edith Œnone);Ross, Martin	1919
5473	A Moment of Time	Hughes, Richard	1930
5474	Short History of American Literature		
5475	A Fleet in Being	Kipling, Rudyard	1898
5476	First Courier		
5477	Chinese Theatre		
5478	Dan Russel the Fox: An Episode in the Life of Miss Rowan	Somervile, E. Œ. (Edith Œnone);Ross, Martin	1911
5479	Eggs, Beans and Crumpets	Wodehouse, P. G. (Pelham Grenville)	1940
5480	Letters of Thomas Carlyle	Carlyle, Thomas	
5481	Another Time: Poems	Auden, W. H. (Wystan Hugh)	1940
5482	The Merchant of Venice	Shakespeare, William	
5483	The Little White Bird	Barrie, J. M. (James Matthew)	1902
5484	A Sentimental Journey through France and Italy	Sterne, Laurence	
5485	The Adventures of Bindle	Jenkins, Herbert George	1919
5486	Step-Sons of France	Wren, Percival Christopher	1917
5487	Essays on Goethe	Carlyle, Thomas	1881
5488	John Donne, Sometime Dean of St. Paul's, A. D. 1621 – 1631	Jessopp, Augustus	1897
5489	Saint Francis of Assisi		
5490	The Second Jungle Book	Kipling, Rudyard	1895
5491	[unclear] Smoke		
5492	The Origins of Empire	Colvin, Ian Duncan	1926
5493	Something Fresh	Wodehouse, P. G. (Pelham Grenville)	1915
5494	Great Days: A Novel	Harris, Frank	1914
5495	The Growth of the British Commonwealth	Lothian, Philip Henry Kerr, Marquis of;Kerr, A. C. (Lady Cecil)	1937
5496	Some Studies in the Modern Novel	Hoare, Dorothy Mackenzie	1938
5497	The Waxworks Murders	Carr, John Dickson (Carter Dickson, pseud.)	1932
5498	The Modern Novel	Lewisohn, Ludwig	1909
5499	The English Constitution	Bagehot, Walter	1867
5500	Horizon: A Review of Literature and Art		
5501	The Name and Nature of Poetry	Housman, A. E.	1933
5502	The Road to Heaven	Beer, Thomas	1928
5503	Pièces Elizabethaines		
5504	Sterne	Traill, H. D. (Henry Duff)	1882
5505	Arnold Bennett	Follett, Helen	1924
5506	The Collected Poems of Rupert Brooke	Brooke, Rupert	1915
5507	The Mixture as Before	Maugham, William Somerset	1940
5508	First Person Plural	Enters, Angna	1937
5509	Growth of a Man	De la Roche, Mazo	1938
5510	The Map of Love	Thomas, Dylan	1939
5511	Waverley	Scott, Walter	1814
5512	The Church of England	Henson, Hensley	1939
5513	England's Pleasant Land: A Pageant Play	Forster, E. M.	1940
5514	Selected Homilies of Aelfric	Ælfric of Eynsham	1885
5515	Evolution of Industry		
5516	[unclear]		
5517	Parliament: Its History, Constitution and Practice	Ilbert, Courtenay	1911
5518	Sketchbook		
5519	The Oxford Anthology of American Literature		1938
5520	Saint at the Thieves' Picnic	Charteris, Leslie	1937
5521	Minor Elizabethan Drama		1910
5522	Pilgrim's Progress and Grace Abounding	Bunyan, John	
5523	Euphues: The Anatomy of Wit	Lyly, John	1578
5524	Prefaces to Shakespeare: Second Series	Granville-Barker, Harley	1930
5525	Portrait of Jennie	Nathan, Robert	1940
5526	Selections from the Writings of John Ruskin: Second Series, 1860 – 1888	Ruskin, John	1893
5527	Modern Painters	Ruskin, John	1843
5528	The Short Stories of H.G. Wells	Wells, H. G. (Herbert George)	
5529	The By-Pass Murder	Frome, David	1932
5530	Charlie Chan	Biggers, Earl Derr	
5531	Trouble in July	Caldwell, Erskine Preston	1940
5532	Andrew Marvell	Birrell, Augustine	1905
5533	The Complete Works of Ralph Waldo Emerson: Comprising his Essays, Lectures, Poems, and Orations	Emerson, Ralph Waldo	1876
5534	Letters to Frederick Tennyson	Schonfield, Hugh J. (Hugh Joseph)	1930
5535	Night Rider	Warren, Robert Penn	1939
5536	Addison		
5537	The Three Days' Terror	Fletcher, Joseph Smith	1927
5538	The Broken Face Murders	Teilhet, Darwin L. (Darwin Le Ora)	1940
5539	Records of Tennyson, Ruskin, Browning	Ritchie, Anne Isabella Thackeray	1892
5540	The Undying Fire	Wells, H. G. (Herbert George)	1919
5541	Voyage sentimental à travers la France et l'Italie	Sterne, Laurence	1934
5542	Blake's Life		
5543	The Mill on the Floss; Silas Marner	Eliot, George (Mary Anne Evans)	
5544	British Agriculture		
5545	Chita: A Memory of Last Island	Hearn, Lafcadio	1888
5546	World Brain	Wells, H. G. (Herbert George)	1938
5547	The Sea Lady	Wells, H. G. (Herbert George)	1902
5548	The Life Story of Eamon De Valera	O'Faoláin, Sean	1939
5549	Anticipations of the Reaction of Mechanical and Scientific Progress Upon Human Life and Thought	Wells, H. G. (Herbert George)	1914
5550	The Political Thought of Samuel Taylor Coleridge	Coleridge, Samuel Taylor	1938
5551	The Invaders	Engstrand, Stuart David	1937
5552	Coleridge on Imagination	Richards, I. A. (Ivor Armstrong)	1934
5553	On the Art of the Theatre	Craig, Edward Gordon	1911
5554	Scene	Craig, Edward Gordon	1923
5555	Gordon Craig and the Theatre: A Record and an Interpretation	Rose, Enid	1931
5556	A Guide to Modern Politics	Cole, G. D. H. (George Douglas Howard);Cole, Margaret	1938
5557	An Outline History of the World since 1914	Landman, J. H. (Jacob Henry)	1934
5558	The Monster and Other Stories	Crane, Stephen	1899
5559	Cottage Sinister	Patrick, Quentin (Hugh Callingham Weaver)	1931
5560	No Alibi	Cobb, Belton	1939
5561	The Magic Lantern Murders (The Punch and Judy Murders)	Carr, John Dickson (Carter Dickson, pseud.)	1936
5562	Thomas Carlyle	Nichol, John	1901
5563	Grace Abounding to the Chief of Sinners	Bunyan, John	
5564	The Heart of Emerson's Journals	Emerson, Ralph Waldo	1926
5565	John Ruskin	Meynell, Alice Christiana Thompson	1900
5566	An Introduction to the Writings of John Ruskin	Scudder, Vida Dutton	1890
5567	The Greek Coffin Mystery	Queen, Ellery (Frederic Dannay and Manfred B. Lee)	1932
5568	Who Called That Lady a Skipper? The Strange Voyage of a Woman Navigator	Hart, Marion Rice	1938
5569	Memoirs of the Life of Colonel Hutchinson	Hutchinson, Lucy	1904
5570	Jonathan Wild and the Journal of a Voyage to Lisbon	Fielding, Henry	1743
5571	The Castle	Kafka, Franz	1930
5572	Roast Beef Medium: The Business Adventures of Emma McChesney	Ferber, Edna	1913
5573	The South Wind of Love	Mackenzie, Compton	1937
5574	Murder in the Squire's Pew	Fletcher, Joseph Smith	1932
5575	The Shepheard's Calendar	Spenser, Edmund	1579
5576	Amelia	Fielding, Henry	1751
5577	Biographies	Macaulay, Thomas Babington	1894
5578	Children of the Frost	London, Jack	1902
5579	The End of Illusion: A Novel	Smith, Homer W.	1935
5580	Dramatic Works and Lyrics of Ben Jonson	Jonson, Ben	1886
5581	The Best British Short Stories of 1928: With an Irish and Colonial Supplement		1928
5582	Death's Counterfeit	Clevely, Hugh	1937
5583	The Cask	Crofts, Freeman Wills	1920
5584	Journal to Stella	Swift, Jonathan	1766
5585	Lives of the Most Eminent English Poets	Johnson, Samuel	
5586	Literary Character of Men of Genius	Disraeli, Isaac	1822
5587	Catharine Furze	White, William Hale	1893
5588	This Day's Madness	Champneys, A. M. (Adelaide Mary)	1926
5589	The Wheels of Chance	Wells, H. G. (Herbert George)	1896
5590	George's Mother, The Blue Hotel, Maggie	Crane, Stephen	1925
5591	Experiments	Douglas, Norman (George Norman)	1925
5592	Omoo	Melville, Herman	1847
5593	The Complete Works of Geoffrey Chaucer	Chaucer, Geoffrey	1925
5594	The Autobiography of Benjamin Franklin	Franklin, Benjamin	1789
5595	Prefaces to Shakespeare: First Series	Granville-Barker, Harley	1927
5596	Walton's Lives	Walton, Izaak	1884
5597	Religion and Immortality	Dickinson, G. (Goldsworthy) Lowes	1911
5598	A Classical Dictionary of the Vulgar Tongue	Grose, Francis	1785
5599	The Fifth Tumbler	Clason, Clyde B.	1936
5600	Cleopatra		
5601	Thus to Revisit: Some Reminiscences	Ford, Ford Madox	1921
5602	Doctor Serocold	Ashton, Helen	1936
5603	Flowers for the Judge	Allingham, Margery	1936
5604	Mr. Midshipman Easy	Marryat, Frederick	1896
5605	The Adventures of Sherlock Holmes	Doyle, Arthur Conan	1892
5606	The Seven Lamps of Architecture	Ruskin, John	1850
5607	A Vagabond in the Caucasus: With Some Notes of His Experiences among the Russians	Graham, Stephen	1911
5608	Hurricane		
5609	S. S. San Pedro	Cozzens, James Gould	1931
5610	Emerson: The Enraptured Yankee	Michaud, Régis	1930
5611	First and Last Things: A Confession of Faith and Rule of Life	Wells, H. G. (Herbert George)	1918
5612	The Food of the Gods and How It Came to Earth	Wells, H. G. (Herbert George)	1904
5613	The Invisible Man	Wells, H. G. (Herbert George)	1897
5614	Queen Elizabeth	Beesly, E. S. (Edward Spencer)	1892
5615	The Cantab	Leslie, Shane (John Randolph)	1926
5616	Lafcadio Hearn		
5617	A Shorter Boswell	Boswell, James	1925
5618	Ion	Euripides	1937
5619	The Coming Struggle for Latin America	Beals, Carleton	1930
5620	Tel Quel	Valéry, Paul	1943
5621	Cities of Sicily	Hutton, Edward	1926
5622	Oriental Assembly	Lawrence, T. E. (Thomas Edward)	1932
5623	The Letters of Robert Browning and Elizabeth Barrett Browning	Browning, Robert;Browning, Elizabeth Barrett	1899
5624	Georgian Stories		
5625	Steinbeck		
5626	New Writing 1940		
5627	De Quincey: Selections	de Quincey, Thomas	1927
5628	Stories, Essays, and Poems	Huxley, Aldous	1937
5629	[unclear]		
5630	The Book of Musical Knowledge: The History, Technique, and Appreciation of Music, Together with Lives of the Great Composers, for Music-Lovers, Students and Teachers	Elson, Arthur	1927
5631	History of Sculpture		
5632	Studies in Modern Music: Second Series	Hadow, W. H.	1923
5633	The Negro in Our History	Woodson, Carter Godwin	1922
5634	The Lost Weekend	Jackson, Charles	1944
5635	Vittoria	Meredith, George	1867
5636	How Green Was My Valley	Llewellyn, Richard	1939
5637	Mr. Fortune's Maggot	Warner, Sylvia Townsend	1927
5638	Poems	Cronyn, George W. (George William)	1914
5639	Powys		
5640	Original Plays	Gilbert, W. S. (William Schwenck)	1904
5641	Walter Rathenau: His Life and Work	Kessler, Harry Graf	1929
5642	The Middle of the Journey	Trilling, Lionel	1947
5643	Heidegger		
5644	Little Women, and Little Women Married	Alcott, Louisa May	1873
5645	Gorboduc	Norton, Thomas	1561
5646	The Spanish Tragedy	Kyd, Thomas	
5647	Fifty Years of English Literature, 1900 – 1950	Scott-James, R. A. (Rolfe Arnold)	1951
